"GENE"	"EVENT"	"label"	"Category_Num"	"COORD"	"LENGTH"	"FullCO"	"COMPLEX"	"Sample"	"PSI"	"Quality_Score_Value"	"Quality_Score_Type"	"Group"	"Category"	"Colour"	"Species"	"Event_Num"	"ORF"	"PRC2_Component"	"Length_bp"	"COORD_hg38"	"PMID"	"short_vst_id"	"Num_Samples"	"Category_Short"	"median_PSI"
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Epithelial
(6)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"EpithelialCells"	87.18	"OK"	"S1"	"EpithelialCells"	"Epithelial"	"firebrick1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	6	"Epithe."	84.69
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H1_a"	81.4	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H1_b"	70.44	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H1_c"	75.59	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H1_d"	78.54	"SOK"	"S1"	"ESC_H1"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H9_a"	80.3	"SOK"	"S1"	"ESC_H9"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"ESC_H9_b"	72.44	"SOK"	"S1"	"ESC_H9"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Epithelial
(6)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Fibroblasts"	82.2	"SOK"	"S1"	"Fibroblasts"	"Epithelial"	"firebrick1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	6	"Epithe."	84.69
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Frontal_Gyrus_old"	97.5	"SOK"	"S1"	"Frontal_Gyrus"	"Neuronal"	"deepskyblue4"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Frontal_Gyrus_young"	95.83	"SOK"	"S1"	"Frontal_Gyrus"	"Neuronal"	"deepskyblue4"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"GLS_cells"	88.83	"SOK"	"S1"	"GLS_cells"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Heart_a"	90	"OK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Heart_b"	100	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Heart_c"	85	"SOK"	"S1"	"Heart"	"Other"	"palegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"HFDPC"	63.48	"OK"	"S1"	"HFDPC"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"HMEpC_a"	71.96	"SOK"	"S1"	"HMEpC"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"iPS_a"	77	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"iPS_b"	80.86	"SOK"	"S1"	"iPSC"	"Embryonic"	"darkgoldenrod2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Kidney_d"	83.33	"VLOW"	"S1"	"Kidney"	"Other"	"coral"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Kidney_f"	72.22	"VLOW"	"S1"	"Kidney"	"Other"	"coral"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Liver_b"	76.15	"OK"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Liver_c"	72.73	"LOW"	"S1"	"Liver"	"Other"	"coral"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Lung_b"	95.56	"OK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Lung_e"	80.52	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Lung_f"	86.07	"SOK"	"S1"	"Lung"	"Other"	"darkolivegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Lymph_node_b"	83.24	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Lymph_node_c"	85.01	"SOK"	"S1"	"Lymph_node"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Melanocytes"	72.52	"SOK"	"S1"	"Melanocytes"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Microglia"	55.79	"OK"	"S1"	"Glia"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"MonoNucCells"	37.81	"SOK"	"S1"	"MonoNucCells"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"MSC"	81.25	"OK"	"S1"	"MSC"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Muscle_d"	81.54	"OK"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Muscle_e"	85.54	"OK"	"S1"	"Muscle"	"Other"	"palegreen2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NCC_Cranial_c"	87.11	"SOK"	"S1"	"NCC_Cranial"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NCC_default_b"	90.84	"SOK"	"S1"	"NCC_default"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NCC_Enteric_b"	91.5	"SOK"	"S1"	"NCC_Enteric"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Embryonic
(24)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NCC_Melano_biased_b"	90.51	"SOK"	"S1"	"NCC_Melano"	"Embryonic"	"darkgoldenrod3"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	24	"Embryo."	83.055
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Neuroblastoma"	81.82	"OK"	"S1"	"Neuroblastoma"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Neurons_Cortex_KCl_0h"	89.03	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Neurons_Cortex_KCl_1h"	89.47	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Neurons_Cortex_KCl_6h"	88.03	"SOK"	"S1"	"Neurons"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NPC_a"	88.16	"SOK"	"S1"	"NPC"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"NPC_b"	87.21	"SOK"	"S1"	"NPC"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Neuronal
(22)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Oligodendrocytes"	80.95	"LOW"	"S1"	"Glia"	"Neuronal"	"deepskyblue2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	22	"Neuro."	89.47
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Oocyte_a_A"	98.29	"SOK"	"S1"	"Oocyte"	"Other"	"burlywood1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Ovary_a"	96.61	"SOK"	"S1"	"Ovary"	"Other"	"deeppink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Ovary_b"	76.63	"SOK"	"S1"	"Ovary"	"Other"	"deeppink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Acinar_Old"	72.41	"VLOW"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Acinar_Young"	93.75	"VLOW"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Alpha_Old"	61.19	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Alpha_Young"	76.16	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Beta_Old"	67.38	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Beta_Young"	70.87	"OK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Duct_Old"	59.78	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Pancreas_Duct_Young"	71.43	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Placenta_a"	93.94	"SOK"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Placenta_b"	87.65	"OK"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Placenta_c"	87.43	"SOK"	"S1"	"Placenta"	"Other"	"deeppink2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Placenta_Epith"	85.92	"SOK"	"S1"	"Pancreas"	"Other"	"aquamarine2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Glandular
(13)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Prostate_b"	88.24	"OK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	13	"Gland."	81.58
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Glandular
(13)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Prostate_c"	81.58	"OK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	13	"Gland."	81.58
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Glandular
(13)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Prostate_d"	88.41	"SOK"	"S1"	"Prostate"	"Glandular"	"ivory4"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	13	"Gland."	81.58
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Retina_a"	100	"LOW"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Retina_macular"	96.81	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Retina_peripheral"	94.65	"SOK"	"S1"	"Retina"	"Other"	"darkorchid"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Skin_a"	86.76	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Skin_b"	81.88	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Skin_c"	81.35	"SOK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Skin_d"	84	"OK"	"S1"	"Skin"	"Other"	"honeydew2"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Small_intestine"	68.86	"SOK"	"S1"	"Small_intestine"	"Other"	"navajowhite"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
"MTF2"	"HsaEX0040463"	"MTF2-ex11"	"Other
(69)"	"chr1:93129278-93129448"	171	"chr1:93127299,93129278-93129448,93133672+93133703"	"S"	"Spleen_a"	81.31	"SOK"	"S1"	"Spleen"	"Other"	"pink1"	"Human"	"exon11"	"a"	"PRC2.1"	171	"chr1:93129278-93129448"	NA	"40463"	69	"Other"	81.35
